IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,1996,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,205.1,,,194.8,,215.8,205.1 [194.8 – 215.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,TCD,Chad,Year,1996,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,206,,,193.2,,219.5,206 [193.2 – 219.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,1996,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,253.5,,,178.1,,347.3,253.5 [178.1 – 347.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BRA,Brazil,Year,1996,true,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,286.6,,,172.6,,436.2,286.6 [172.6 – 436.2],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,1996,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,37.17,,,24.37,,56.31,37.17 [24.37 – 56.31],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,1996,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,42.57,,,34.34,,52.67,42.57 [34.34 – 52.67],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PER,Peru,Year,1996,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,51.48,,,46.03,,57.54,51.48 [46.03 – 57.54],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,1996,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,56.05,,,47.69,,65.77,56.05 [47.69 – 65.77],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BRA,Brazil,Year,1996,true,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,65.62,,,57.69,,74.56,65.62 [57.69 – 74.56],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,COM,Comoros,Year,1996,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,65.87,,,47.8,,90.12,65.87 [47.8 – 90.12],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,1996,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,67.04,,,50.92,,87.81,67.04 [50.92 – 87.81],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,1996,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,82.88,,,69.2,,98.99,82.88 [69.2 – 98.99],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,BEN,Benin,Year,1996,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,92.75,,,72.06,,118.6,92.75 [72.06 – 118.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZMB,Zambia,Year,1996,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,97.56,,,80.65,,117.6,97.56 [80.65 – 117.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,HND,Honduras,Year,1996,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,HND,Honduras,Year,1996,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,HND,Honduras,Year,1996,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,1996,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,1996,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,UGA,Uganda,Year,1995,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,117.2,,,89.88,,151.4,117.2 [89.88 – 151.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,1995,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,142.3,,,120.6,,167.1,142.3 [120.6 – 167.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,GTM,Guatemala,Year,1995,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,145.7,,,130.5,,162.3,145.7 [130.5 – 162.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,COL,Colombia,Year,1995,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,167.7,,,145,,193.1,167.7 [145 – 193.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MLI,Mali,Year,1995,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,180.7,,,144.8,,223.1,180.7 [144.8 – 223.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,COL,Colombia,Year,1995,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,200.4,,,117.3,,321.1,200.4 [117.3 – 321.1],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,UGA,Uganda,Year,1995,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,207.9,,,181.5,,237,207.9 [181.5 – 237],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,GTM,Guatemala,Year,1995,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,212.8,,,179.7,,250,212.8 [179.7 – 250],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MLI,Mali,Year,1995,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,215.6,,,205.8,,225.8,215.6 [205.8 – 225.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,UGA,Uganda,Year,1995,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,231.4,,,174.8,,299.8,231.4 [174.8 – 299.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,GTM,Guatemala,Year,1995,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,47.15,,,34.62,,63.91,47.15 [34.62 – 63.91],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,COL,Colombia,Year,1995,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,58.77,,,52.02,,66.34,58.77 [52.02 – 66.34],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,1995,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,65.57,,,52.3,,81.92,65.57 [52.3 – 81.92],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,MLI,Mali,Year,1995,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,68.59,,,45.61,,101.9,68.59 [45.61 – 101.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,1995,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,7.39,,,5.79,,9.43,7.39 [5.79 – 9.43],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,1995,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,91.63,,,72.65,,114.9,91.63 [72.65 – 114.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,1995,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,1995,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,,,,,,,No data,827,Not reported - Estimate is based on fewer than 125 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PRY,Paraguay,Year,1995,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PRY,Paraguay,Year,1995,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,PRY,Paraguay,Year,1995,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,1994,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,115.8,,,71.73,,181.8,115.8 [71.73 – 181.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,1994,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,129.7,,,101.1,,165,129.7 [101.1 – 165],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,HTI,Haiti,Year,1994,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,146.3,,,109.6,,192.7,146.3 [109.6 – 192.7],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,1994,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,148.1,,,122.8,,177.5,148.1 [122.8 – 177.5],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,1994,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,150.5,,,125.4,,179.4,150.5 [125.4 – 179.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,1994,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,154.4,,,97.86,,235,154.4 [97.86 – 235],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,1994,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,155.6,,,131.6,,183.2,155.6 [131.6 – 183.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,1994,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,160.3,,,137.1,,186.6,160.3 [137.1 – 186.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,1994,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,161.5,,,88.29,,277,161.5 [88.29 – 277],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CAF,Central African Republic,Year,1994,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,171.7,,,146.5,,200.2,171.7 [146.5 – 200.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,1994,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,177.3,,,165,,190.3,177.3 [165 – 190.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,1994,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,31.49,,,25.14,,39.39,31.49 [25.14 – 39.39],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,HTI,Haiti,Year,1994,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,31.72,,,23.84,,42.1,31.72 [23.84 – 42.1],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,1994,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,68.87,,,59.27,,79.9,68.87 [59.27 – 79.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,1994,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,72.35,,,60.28,,86.6,72.35 [60.28 – 86.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,1994,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,79.02,,,60.72,,102.2,79.02 [60.72 – 102.2],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,HTI,Haiti,Year,1994,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,88.01,,,71.86,,107.4,88.01 [71.86 – 107.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,1994,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,97.61,,,90.36,,105.4,97.61 [90.36 – 105.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,ECU,Ecuador,Year,1994,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,ECU,Ecuador,Year,1994,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,ECU,Ecuador,Year,1994,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,1993,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,111.3,,,93.62,,131.9,111.3 [93.62 – 131.9],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,1993,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,115.1,,,99.46,,132.8,115.1 [99.46 – 132.8],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,1993,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,123.9,,,63.46,,227.9,123.9 [63.46 – 227.9],,Attention - Estimate is based on 125-249 cases,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1993,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,130.8,,,85.27,,195.4,130.8 [85.27 – 195.4],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,KEN,Kenya,Year,1993,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,139.3,,,123.1,,157.3,139.3 [123.1 – 157.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,KEN,Kenya,Year,1993,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,159.8,,,99.19,,247.3,159.8 [99.19 – 247.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,1993,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,176.6,,,156.8,,198.3,176.6 [156.8 – 198.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,1993,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,178.9,,,140.8,,224.6,178.9 [140.8 – 224.6],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1993,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,20.92,,,14.31,,30.49,20.92 [14.31 – 30.49],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,1993,false,Education Level,None,NHLM,,,,,,,EQ_DHS,DHS,,200.7,,,191.5,,210.3,200.7 [191.5 – 210.3],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,GHA,Ghana,Year,1993,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,26.58,,,15.1,,46.39,26.58 [15.1 – 46.39],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,1993,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,37.09,,,32.66,,42.09,37.09 [32.66 – 42.09],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,EUR,Europe,Country,TUR,Türkiye,Year,1993,false,Education Level,Primary,PRLM,,,,,,,EQ_DHS,DHS,,61.7,,,52.5,,72.39,61.7 [52.5 – 72.39],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AFR,Africa,Country,KEN,Kenya,Year,1993,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,63.88,,,50.71,,80.17,63.88 [50.71 – 80.17],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,1993,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_DHS,DHS,,79.17,,,66.44,,94.11,79.17 [66.44 – 94.11],,,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,SLV,El Salvador,Year,1993,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,SLV,El Salvador,Year,1993,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,SLV,El Salvador,Year,1993,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,1992,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,1992,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,1992,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,1992,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,1992,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,1992,false,Education Level,Secondary or higher,SHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BLZ,Belize,Year,1991,false,Education Level,None,NHLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
asfr1,Adolescent fertility rate (per 1000 women aged 15-19 years),numeric,AMR,Americas,Country,BLZ,Belize,Year,1991,false,Education Level,Primary,PRLM,,,,,,,EQ_RHS,RHS,,,,,,,,No data,827,Not available,EN,2022-05-25T23:00:00.000Z
